"","ID","2","3","4","5"
"1",102,1,7,21,100
"2",103,1,1,1,1
"3",104,1,1,1,1
"4",105,1,1,1,1
"5",106,1,1,1,1
"6",107,1,54,100,100
"7",108,1,1,1,1
"8",110,1,1,1,1
"9",111,1,1,1,1
"10",112,1,1,1,1
"11",113,NA,NA,NA,NA
"12",115,1,1,1,1
"13",116,1,1,1,1
"14",117,NA,NA,NA,NA
"15",118,1,1,1,1
"16",119,NA,NA,NA,NA
"17",120,1,1,1,1
"18",121,1,1,1,1
"19",122,1,1,2,1
"20",123,NA,NA,NA,NA
"21",124,NA,NA,NA,NA
"22",126,1,1,1,1
"23",127,1,1,1,1
"24",130,27,100,100,100
"25",131,NA,NA,NA,NA
"26",132,1,1,1,1
"27",134,1,1,1,2
"28",135,1,1,1,1
"29",136,1,9,1,1
"30",137,1,1,1,1
"31",138,1,1,1,1
"32",139,1,1,1,1
"33",140,1,1,1,1
"34",141,1,1,1,1
"35",142,2,100,100,100
"36",143,NA,NA,NA,NA
"37",144,1,1,1,1
"38",145,1,1,1,1
"39",146,1,1,1,1
"40",150,1,1,3,3
"41",152,1,1,1,2
"42",153,1,1,1,1
"43",156,1,1,1,1
"44",158,NA,NA,NA,NA
"45",159,1,1,1,1
"46",162,NA,NA,NA,NA
"47",163,1,40,100,100
"48",164,1,3,1,2
"49",165,1,1,1,1
"50",166,1,1,1,1
"51",168,9,100,100,100
"52",169,1,1,1,1
"53",170,1,1,1,1
"54",171,1,1,3,9
"55",172,1,1,1,1
"56",173,1,1,1,3
"57",175,NA,NA,NA,NA
"58",176,1,1,1,1
"59",178,1,1,1,3
"60",179,NA,NA,NA,NA
"61",180,1,1,1,1
"62",181,1,1,1,1
"63",182,NA,NA,NA,NA
"64",183,1,1,1,1
"65",184,1,1,1,1
"66",185,2,3,27,100
"67",186,1,1,2,8
"68",187,1,100,100,100
"69",188,1,1,1,1
"70",189,1,1,1,1
"71",190,1,8,22,63
"72",191,1,1,1,1
